Time(sec),Time(hh),TGT (C),NH(%),NL(%),ALT,LAS,OAT c,Validity,WonW
45,00:45.7,359.6,54.1,32.1,2288,0,30.9,0x0000,TRUE
45,00:45.9,359.6,54.1,32.1,2288,0,30.9,0x0000,TRUE
46,00:46.0,359.3,54.1,32.1,2288,0,30.9,0x0000,TRUE
46,00:46.1,359,54.1,32.1,2288,4,30.8,0x0000,TRUE
46,00:46.3,359,54.1,32.1,2288,4,30.8,0x0000,TRUE
46,00:46.4,359,54.1,32.1,2288,4,30.8,0x0000,TRUE
46,00:46.5,358.7,54.1,32.1,2288,4,30.8,0x0000,TRUE
46,00:46.6,358.7,54.1,32.1,2288,4,30.9,0x0000,TRUE
46,00:46.7,358.5,54.1,32.1,2288,4,30.9,0x0000,TRUE
46,00:46.9,358.5,54.1,32.1,2288,4,30.9,0x0000,TRUE
47,00:47.0,358.5,54.2,32.1,2288,4,30.9,0x0000,TRUE
47,00:47.1,358.2,54.2,32.1,2288,5,30.6,0x0000,TRUE
47,00:47.2,358.2,54.2,32.1,2288,5,30.6,0x0000,TRUE
47,00:47.4,358.2,54.2,32.2,2288,5,30.6,0x0000,TRUE
47,00:47.5,357.9,54.2,32.2,2288,5,30.6,0x0000,TRUE
47,00:47.6,357.9,54.2,32.2,2288,4,30.8,0x0000,TRUE
47,00:47.7,357.9,54.2,32.2,2288,4,30.8,0x0000,TRUE
47,00:47.9,357.6,54.2,32.2,2288,4,30.8,0x0000,TRUE
48,00:48.0,357.6,54.2,32.2,2288,4,30.8,0x0000,TRUE
48,00:48.1,357.6,54.2,32.2,2288,4,30.9,0x0000,TRUE
48,00:48.3,357.3,54.2,32.2,2288,4,30.9,0x0000,TRUE
48,00:48.4,357.3,54.2,32.2,2288,4,30.9,0x0000,TRUE
48,00:48.5,357.3,54.3,32.2,2288,4,30.9,0x0000,TRUE
48,00:48.6,357.3,54.3,32.2,2288,4,30.8,0x0000,TRUE
48,00:48.8,357,54.3,32.2,2288,4,30.8,0x0000,TRUE
48,00:48.9,357,54.3,32.2,2288,4,30.8,0x0000,TRUE
49,00:49.0,356.7,54.3,32.2,2288,4,30.8,0x0000,TRUE
49,00:49.1,356.7,54.3,32.3,2288,4,30.6,0x0000,TRUE
49,00:49.2,356.7,54.3,32.3,2288,4,30.6,0x0000,TRUE
49,00:49.4,356.7,54.3,32.3,2288,4,30.6,0x0000,TRUE
49,00:49.5,356.7,54.3,32.3,2288,4,30.6,0x0000,TRUE
49,00:49.6,356.4,54.3,32.3,2286,0,30.8,0x0000,TRUE
49,00:49.7,356.7,54.3,32.3,2286,0,30.8,0x0000,TRUE
49,00:49.9,356.4,54.3,32.3,2286,0,30.8,0x0000,TRUE
50,00:50.0,356.4,54.3,32.3,2286,0,30.8,0x0000,TRUE
50,00:50.1,356.1,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.2,356.1,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.4,356.1,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.5,356.1,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.6,356.1,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.8,355.8,54.4,32.3,2288,0,30.9,0x0000,TRUE
50,00:50.9,355.8,54.4,32.3,2288,0,30.9,0x0000,TRUE
51,00:51.0,355.8,54.4,32.3,2288,0,30.9,0x0000,TRUE
51,00:51.1,355.8,54.4,32.3,2288,0,30.8,0x0000,TRUE
51,00:51.2,355.5,54.4,32.3,2288,0,30.8,0x0000,TRUE
51,00:51.4,355.5,54.4,32.3,2288,0,30.8,0x0000,TRUE
51,00:51.5,355.3,54.4,32.3,2288,0,30.8,0x0000,TRUE
51,00:51.6,355.3,54.4,32.3,2288,1,30.5,0x0000,TRUE
51,00:51.8,355.3,54.4,32.3,2288,1,30.5,0x0000,TRUE
51,00:51.9,355.3,54.4,32.3,2288,1,30.5,0x0000,TRUE
52,00:52.0,355.3,54.4,32.3,2288,1,30.5,0x0000,TRUE
52,00:52.1,355.3,54.5,32.3,2288,4,30.8,0x0000,TRUE
52,00:52.3,355.3,54.5,32.3,2288,4,30.8,0x0000,TRUE
52,00:52.4,355,54.5,32.3,2288,4,30.8,0x0000,TRUE
52,00:52.5,355,54.5,32.3,2288,4,30.8,0x0000,TRUE
52,00:52.6,355,54.5,32.4,2288,0,30.9,0x0000,TRUE
52,00:52.7,355,54.5,32.4,2288,0,30.9,0x0000,TRUE
52,00:52.9,355,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.0,355,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.1,354.7,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.2,354.7,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.4,354.7,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.5,354.7,54.5,32.4,2288,0,30.9,0x0000,TRUE
53,00:53.6,354.4,54.5,32.4,2288,0,30.8,0x0000,TRUE
53,00:53.7,354.4,54.5,32.4,2288,0,30.8,0x0000,TRUE
53,00:53.9,354.4,54.5,32.4,2288,0,30.8,0x0000,TRUE
54,00:54.0,354.4,54.6,32.4,2288,0,30.8,0x0000,TRUE
54,00:54.1,354.4,54.6,32.4,2288,1,30.9,0x0000,TRUE
54,00:54.3,354.1,54.6,32.5,2288,1,30.9,0x0000,TRUE
54,00:54.4,354.1,54.6,32.5,2288,1,30.9,0x0000,TRUE
54,00:54.5,354.1,54.6,32.5,2288,1,30.9,0x0000,TRUE
54,00:54.6,354.1,54.6,32.5,2288,0,30.9,0x0000,TRUE
54,00:54.7,354.1,54.6,32.5,2288,0,30.9,0x0000,TRUE
54,00:54.9,354.1,54.6,32.5,2288,0,30.9,0x0000,TRUE
55,00:55.0,354.1,54.6,32.5,2288,0,30.9,0x0000,TRUE
55,00:55.1,354.1,54.6,32.5,2288,0,31,0x0000,TRUE
55,00:55.3,353.8,54.6,32.5,2288,0,31,0x0000,TRUE
55,00:55.4,353.8,54.6,32.5,2288,0,31,0x0000,TRUE
55,00:55.5,353.8,54.6,32.5,2288,0,31,0x0000,TRUE
55,00:55.6,353.8,54.6,32.5,2288,5,30.8,0x0000,TRUE
55,00:55.7,353.8,54.6,32.5,2288,5,30.8,0x0000,TRUE
55,00:55.9,353.8,54.6,32.5,2288,5,30.8,0x0000,TRUE
56,00:56.0,353.5,54.6,32.5,2288,5,30.8,0x0000,TRUE
56,00:56.1,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.3,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.4,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.5,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.6,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.8,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
56,00:56.9,353.5,54.7,32.5,2288,4,30.9,0x0000,TRUE
57,00:57.0,353.2,54.7,32.5,2288,4,30.9,0x0000,TRUE
57,00:57.1,353.2,54.7,32.5,2288,0,30.9,0x0000,TRUE
57,00:57.3,353.2,54.7,32.5,2288,0,30.9,0x0000,TRUE
57,00:57.4,353.2,54.7,32.5,2288,0,30.9,0x0000,TRUE
57,00:57.5,353.2,54.7,32.5,2288,0,30.9,0x0000,TRUE
57,00:57.6,353.2,54.7,32.6,2288,0,30.9,0x0000,TRUE
57,00:57.8,352.9,54.7,32.6,2288,0,30.9,0x0000,TRUE
57,00:57.9,352.9,54.7,32.6,2288,0,30.9,0x0000,TRUE
58,00:58.0,352.9,54.7,32.6,2288,0,30.9,0x0000,TRUE
58,00:58.1,352.9,54.7,32.6,2288,0,30.8,0x0000,TRUE
58,00:58.2,352.9,54.8,32.6,2288,0,30.8,0x0000,TRUE
58,00:58.4,352.9,54.8,32.6,2288,0,30.8,0x0000,TRUE
58,00:58.5,352.6,54.8,32.6,2288,0,30.8,0x0000,TRUE
58,00:58.6,352.6,54.8,32.6,2288,0,30.9,0x0000,TRUE
58,00:58.7,352.6,54.8,32.6,2288,0,30.9,0x0000,TRUE
58,00:58.9,352.6,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.0,352.6,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.1,352.3,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.3,352.3,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.4,352.3,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.5,352.3,54.8,32.6,2288,0,30.9,0x0000,TRUE
59,00:59.6,352.3,54.8,32.6,2288,0,30.6,0x0000,TRUE
59,00:59.8,352.3,54.8,32.6,2288,0,30.6,0x0000,TRUE
59,00:59.9,352.1,54.8,32.6,2288,0,30.6,0x0000,TRUE
60,01:00.0,352.1,54.8,32.6,2288,0,30.6,0x0000,TRUE
60,01:00.1,352.1,54.8,32.6,2288,1,30.8,0x0000,TRUE
60,01:00.3,352.1,54.8,32.6,2288,1,30.8,0x0000,TRUE
60,01:00.4,352.1,54.8,32.6,2288,1,30.8,0x0000,TRUE
60,01:00.5,352.1,54.8,32.6,2288,1,30.8,0x0000,TRUE
60,01:00.6,352.1,54.8,32.6,2288,1,30.9,0x0000,TRUE
60,01:00.7,352.1,54.9,32.6,2288,1,30.9,0x0000,TRUE
60,01:00.9,352.1,54.9,32.7,2288,1,30.9,0x0000,TRUE
61,01:01.0,352.1,54.9,32.7,2288,1,30.9,0x0000,TRUE
61,01:01.1,352.1,54.9,32.7,2288,5,30.9,0x0000,TRUE
61,01:01.3,352.3,55,32.8,2288,5,30.9,0x0000,TRUE
61,01:01.4,352.3,55.1,32.9,2288,5,30.9,0x0000,TRUE
61,01:01.5,352.9,55.1,32.9,2288,5,30.9,0x0000,TRUE
61,01:01.6,353.2,55.2,33,2288,5,31,0x0000,TRUE
61,01:01.8,353.5,55.3,33.1,2288,5,31,0x0000,TRUE
61,01:01.9,353.8,55.4,33.1,2288,5,31,0x0000,TRUE
62,01:02.0,354.4,55.4,33.2,2288,5,31,0x0000,TRUE
62,01:02.1,354.7,55.5,33.3,2288,4,30.9,0x0000,TRUE
62,01:02.2,355.3,55.6,33.4,2288,4,30.9,0x0000,TRUE
62,01:02.4,355.8,55.7,33.5,2288,4,30.9,0x0000,TRUE
62,01:02.5,356.4,55.8,33.5,2288,4,30.9,0x0000,TRUE
62,01:02.6,356.7,55.9,33.6,2288,4,30.8,0x0000,TRUE
62,01:02.8,357.3,55.9,33.7,2288,4,30.8,0x0000,TRUE
62,01:02.9,357.6,56,33.8,2288,4,30.8,0x0000,TRUE
63,01:03.0,358.2,56.1,33.9,2288,4,30.8,0x0000,TRUE
63,01:03.1,358.7,56.2,33.9,2288,4,30.9,0x0000,TRUE
63,01:03.3,359,56.3,34,2288,4,30.9,0x0000,TRUE
63,01:03.4,359.6,56.4,34.1,2288,4,30.9,0x0000,TRUE
63,01:03.5,360.2,56.4,34.1,2288,4,30.9,0x0000,TRUE
63,01:03.6,360.5,56.5,34.2,2288,4,30.8,0x0000,TRUE
63,01:03.8,360.8,56.6,34.3,2288,4,30.8,0x0000,TRUE
63,01:03.9,361.1,56.7,34.4,2288,4,30.8,0x0000,TRUE
64,01:04.0,361.4,56.8,34.4,2288,4,30.8,0x0000,TRUE
64,01:04.1,361.7,56.8,34.5,2288,4,30.8,0x0000,TRUE
64,01:04.3,361.9,56.9,34.6,2288,4,30.8,0x0000,TRUE
64,01:04.4,362.2,57,34.6,2288,4,30.8,0x0000,TRUE
64,01:04.5,362.5,57.1,34.7,2288,4,30.8,0x0000,TRUE
64,01:04.6,362.8,57.1,34.7,2288,5,30.8,0x0000,TRUE
64,01:04.7,362.5,57.2,34.8,2288,5,30.8,0x0000,TRUE
64,01:04.9,362.8,57.3,34.8,2288,5,30.8,0x0000,TRUE
65,01:05.0,362.8,57.4,34.9,2288,5,30.8,0x0000,TRUE
65,01:05.1,363.1,57.4,34.9,2288,4,30.9,0x0000,TRUE
65,01:05.3,363.4,57.5,35,2288,4,30.9,0x0000,TRUE
65,01:05.4,363.4,57.6,35,2288,4,30.9,0x0000,TRUE
65,01:05.5,363.4,57.6,35.1,2288,4,30.9,0x0000,TRUE
65,01:05.6,363.4,57.7,35.1,2288,4,31,0x0000,TRUE
65,01:05.8,363.4,57.8,35.2,2288,4,31,0x0000,TRUE
65,01:05.9,363.4,57.8,35.2,2288,4,31,0x0000,TRUE
66,01:06.0,363.4,57.9,35.3,2288,4,31,0x0000,TRUE
66,01:06.1,363.4,58,35.3,2288,4,30.9,0x0000,TRUE
66,01:06.2,363.4,58,35.4,2288,4,30.9,0x0000,TRUE
66,01:06.4,363.4,58.1,35.4,2288,4,30.9,0x0000,TRUE
66,01:06.5,363.4,58.1,35.5,2288,4,30.9,0x0000,TRUE
66,01:06.6,363.4,58.2,35.5,2288,4,30.9,0x0000,TRUE
66,01:06.8,363.4,58.3,35.6,2288,4,30.9,0x0000,TRUE
66,01:06.9,363.1,58.3,35.6,2288,4,30.9,0x0000,TRUE
67,01:07.0,363.1,58.4,35.7,2288,4,30.9,0x0000,TRUE
67,01:07.1,362.8,58.4,35.7,2288,4,31,0x0000,TRUE
67,01:07.2,362.8,58.5,35.8,2288,4,31,0x0000,TRUE
67,01:07.4,362.8,58.5,35.8,2288,4,31,0x0000,TRUE
67,01:07.5,362.5,58.6,35.8,2288,4,31,0x0000,TRUE
67,01:07.6,362.5,58.6,35.9,2288,4,30.8,0x0000,TRUE
67,01:07.8,362.2,58.7,35.9,2288,4,30.8,0x0000,TRUE
67,01:07.9,362.2,58.7,36,2288,4,30.8,0x0000,TRUE
68,01:08.0,361.9,58.8,36,2288,4,30.8,0x0000,TRUE
68,01:08.1,361.9,58.8,36.1,2288,5,30.8,0x0000,TRUE
68,01:08.3,361.7,58.9,36.1,2288,5,30.8,0x0000,TRUE
68,01:08.4,361.7,58.9,36.1,2288,5,30.8,0x0000,TRUE
68,01:08.5,361.4,59,36.2,2288,5,30.8,0x0000,TRUE
68,01:08.6,361.4,59,36.2,2290,6,31,0x0000,TRUE
68,01:08.7,361.1,59.1,36.2,2290,6,31,0x0000,TRUE
68,01:08.9,361.1,59.1,36.3,2290,6,31,0x0000,TRUE
69,01:09.0,360.8,59.2,36.3,2290,6,31,0x0000,TRUE
69,01:09.1,360.5,59.2,36.3,2288,5,30.9,0x0000,TRUE
69,01:09.3,360.5,59.3,36.4,2288,5,30.9,0x0000,TRUE
69,01:09.4,360.2,59.3,36.4,2288,5,30.9,0x0000,TRUE
69,01:09.5,360.2,59.3,36.4,2288,5,30.9,0x0000,TRUE
69,01:09.6,359.9,59.4,36.5,2288,5,30.9,0x0000,TRUE
69,01:09.8,359.6,59.4,36.5,2288,5,30.9,0x0000,TRUE
69,01:09.9,359.6,59.5,36.6,2288,5,30.9,0x0000,TRUE
70,01:10.0,359.3,59.5,36.6,2288,5,30.9,0x0000,TRUE
70,01:10.1,359.3,59.6,36.6,2288,4,30.8,0x0000,TRUE
70,01:10.3,359,59.6,36.7,2288,4,30.8,0x0000,TRUE
70,01:10.4,358.7,59.6,36.7,2288,4,30.8,0x0000,TRUE
70,01:10.5,358.7,59.7,36.7,2288,4,30.8,0x0000,TRUE
70,01:10.6,358.5,59.7,36.8,2288,4,30.9,0x0000,TRUE
70,01:10.7,358.5,59.8,36.8,2288,4,30.9,0x0000,TRUE
70,01:10.9,358.2,59.8,36.8,2288,4,30.9,0x0000,TRUE
71,01:11.0,357.9,59.8,36.9,2288,4,30.9,0x0000,TRUE
71,01:11.1,357.9,59.9,36.9,2290,7,30.9,0x0000,TRUE
71,01:11.2,357.6,59.9,36.9,2290,7,30.9,0x0000,TRUE
71,01:11.4,357.6,59.9,37,2290,7,30.9,0x0000,TRUE
71,01:11.5,357.3,60,37,2290,7,30.9,0x0000,TRUE
71,01:11.6,357,60,37,2288,4,30.9,0x0000,TRUE
71,01:11.8,357,60.1,37.1,2288,4,30.9,0x0000,TRUE
71,01:11.9,356.7,60.1,37.1,2288,4,30.9,0x0000,TRUE
72,01:12.0,356.4,60.1,37.1,2288,4,30.9,0x0000,TRUE
72,01:12.1,356.4,60.2,37.2,2288,5,30.9,0x0000,TRUE
72,01:12.2,356.4,60.3,37.2,2288,5,30.9,0x0000,TRUE
72,01:12.4,356.1,60.3,37.3,2288,5,30.9,0x0000,TRUE
72,01:12.5,356.1,60.4,37.3,2288,5,30.9,0x0000,TRUE
72,01:12.6,356.1,60.4,37.4,2290,6,30.9,0x0000,TRUE
72,01:12.7,356.1,60.5,37.4,2290,6,30.9,0x0000,TRUE
72,01:12.9,356.1,60.5,37.4,2290,6,30.9,0x0000,TRUE
73,01:13.0,356.1,60.6,37.5,2290,6,30.9,0x0000,TRUE
73,01:13.1,356.1,60.6,37.5,2290,6,30.9,0x0000,TRUE
73,01:13.3,355.8,60.7,37.6,2290,6,30.9,0x0000,TRUE
73,01:13.4,355.8,60.7,37.6,2290,6,30.9,0x0000,TRUE
73,01:13.5,355.8,60.8,37.6,2290,6,30.9,0x0000,TRUE
73,01:13.6,355.8,60.8,37.7,2290,6,30.9,0x0000,TRUE
73,01:13.7,355.8,60.9,37.7,2290,6,30.9,0x0000,TRUE
73,01:13.9,355.8,60.9,37.8,2290,6,30.9,0x0000,TRUE
74,01:14.0,355.8,61,37.8,2290,6,30.9,0x0000,TRUE
74,01:14.1,355.8,61.1,37.9,2288,4,30.9,0x0000,TRUE
74,01:14.2,356.1,61.1,37.9,2288,4,30.9,0x0000,TRUE
74,01:14.4,356.1,61.2,38,2288,4,30.9,0x0000,TRUE
74,01:14.5,356.1,61.3,38.1,2288,4,30.9,0x0000,TRUE
74,01:14.6,356.4,61.4,38.2,2288,4,30.9,0x0000,TRUE
74,01:14.8,356.4,61.5,38.4,2288,4,30.9,0x0000,TRUE
74,01:14.9,356.4,61.7,38.6,2288,4,30.9,0x0000,TRUE
75,01:15.0,356.4,61.9,38.8,2288,4,30.9,0x0000,TRUE
75,01:15.1,356.1,62,39,2290,5,30.8,0x0000,TRUE
75,01:15.2,356.1,62.2,39.2,2290,5,30.8,0x0000,TRUE
75,01:15.4,355.8,62.4,39.4,2290,5,30.8,0x0000,TRUE
75,01:15.5,355.5,62.5,39.6,2290,5,30.8,0x0000,TRUE
75,01:15.6,355.3,62.7,39.7,2288,4,30.9,0x0000,TRUE
75,01:15.8,355.3,62.9,39.9,2288,4,30.9,0x0000,TRUE
75,01:15.9,355,63.1,40.1,2288,4,30.9,0x0000,TRUE
76,01:16.0,355,63.3,40.3,2288,4,30.9,0x0000,TRUE
76,01:16.1,354.7,63.5,40.5,2288,4,30.8,0x0000,TRUE
76,01:16.2,354.4,63.6,40.7,2288,4,30.8,0x0000,TRUE
76,01:16.4,354.1,63.8,40.8,2288,4,30.8,0x0000,TRUE
76,01:16.5,354.1,64,41,2288,4,30.8,0x0000,TRUE
76,01:16.6,353.8,64.1,41.2,2288,4,30.9,0x0000,TRUE
76,01:16.8,353.5,64.3,41.3,2288,4,30.9,0x0000,TRUE
76,01:16.9,353.2,64.5,41.5,2288,4,30.9,0x0000,TRUE
77,01:17.0,352.9,64.6,41.6,2288,4,30.9,0x0000,TRUE
77,01:17.1,352.6,64.8,41.8,2288,4,30.9,0x0000,TRUE
77,01:17.3,352.3,65,42,2288,4,30.9,0x0000,TRUE
77,01:17.4,352.1,65.1,42.1,2288,4,30.9,0x0000,TRUE
77,01:17.5,351.5,65.3,42.3,2288,4,30.9,0x0000,TRUE
77,01:17.6,351.2,65.4,42.4,2288,4,30.9,0x0000,TRUE
77,01:17.7,350.9,65.5,42.6,2288,4,30.9,0x0000,TRUE
77,01:17.9,350.6,65.7,42.7,2288,4,30.9,0x0000,TRUE
78,01:18.0,350,65.8,42.8,2288,4,30.9,0x0000,TRUE
78,01:18.1,349.7,66,43,2288,0,30.9,0x0000,TRUE
78,01:18.3,349.4,66.1,43.1,2288,0,30.9,0x0000,TRUE
78,01:18.4,348.8,66.2,43.2,2288,0,30.9,0x0000,TRUE
78,01:18.5,348.3,66.4,43.4,2288,0,30.9,0x0000,TRUE
78,01:18.6,348,66.5,43.5,2288,0,31,0x0000,TRUE
78,01:18.7,347.4,66.6,43.6,2288,0,31,0x0000,TRUE
78,01:18.9,347.1,66.7,43.7,2288,0,31,0x0000,TRUE
79,01:19.0,346.5,66.9,43.9,2288,0,31,0x0000,TRUE
79,01:19.1,346.2,67,44,2288,4,31,0x0000,TRUE
79,01:19.3,345.6,67.1,44.1,2288,4,31,0x0000,TRUE
79,01:19.4,345.1,67.2,44.2,2288,4,31,0x0000,TRUE
79,01:19.5,344.5,67.3,44.3,2288,4,31,0x0000,TRUE
79,01:19.6,343.9,67.4,44.4,2286,6,30.9,0x0000,TRUE
79,01:19.8,343.3,67.5,44.5,2286,6,30.9,0x0000,TRUE
79,01:19.9,343,67.6,44.7,2286,6,30.9,0x0000,TRUE
80,01:20.0,342.4,67.7,44.8,2286,6,30.9,0x0000,TRUE
80,01:20.1,342.1,67.8,44.9,2288,6,30.9,0x0000,TRUE
80,01:20.2,341.6,67.8,44.8,2288,6,30.9,0x0000,TRUE
80,01:20.4,341,67.6,44.5,2288,6,30.9,0x0000,TRUE
80,01:20.5,340.1,67.4,44.2,2288,6,30.9,0x0000,TRUE
80,01:20.6,338.6,67.2,43.9,2288,1,30.9,0x0000,TRUE
80,01:20.8,337.2,67,43.7,2288,1,30.9,0x0000,TRUE
80,01:20.9,335.4,66.8,43.4,2288,1,30.9,0x0000,TRUE
81,01:21.0,333.4,66.6,43.2,2288,1,30.9,0x0000,TRUE
81,01:21.1,331.6,66.4,42.9,2288,1,30.9,0x0000,TRUE
81,01:21.2,330.2,66.2,42.7,2288,1,30.9,0x0000,TRUE
81,01:21.4,328.4,66.1,42.5,2288,1,30.9,0x0000,TRUE
81,01:21.5,327,65.9,42.3,2288,1,30.9,0x0000,TRUE
81,01:21.6,325.2,65.7,42.1,2288,4,30.8,0x0000,TRUE
81,01:21.8,323.7,65.6,41.9,2288,4,30.8,0x0000,TRUE
81,01:21.9,322,65.4,41.7,2288,4,30.8,0x0000,TRUE
82,01:22.0,320.5,65.2,41.6,2288,4,30.8,0x0000,TRUE
82,01:22.1,319.1,65.1,41.4,2288,5,30.9,0x0000,TRUE
82,01:22.3,317.9,65,41.3,2288,5,30.9,0x0000,TRUE
82,01:22.4,316.4,64.8,41.1,2288,5,30.9,0x0000,TRUE
82,01:22.5,315.3,64.7,41,2288,5,30.9,0x0000,TRUE
82,01:22.6,314.1,64.5,40.8,2290,5,30.9,0x0000,TRUE
82,01:22.7,313.2,64.4,40.7,2290,5,30.9,0x0000,TRUE
82,01:22.9,312,64.3,40.6,2290,5,30.9,0x0000,TRUE
83,01:23.0,311.1,64.2,40.5,2290,5,30.9,0x0000,TRUE
83,01:23.1,310.3,64,40.4,2290,6,31,0x0000,TRUE
83,01:23.3,309.7,63.9,40.3,2290,6,31,0x0000,TRUE
83,01:23.4,308.8,63.8,40.1,2290,6,31,0x0000,TRUE
83,01:23.5,307.9,63.7,40,2290,6,31,0x0000,TRUE
83,01:23.6,307.3,63.6,39.9,2288,4,31,0x0000,TRUE
83,01:23.7,306.7,63.5,39.8,2288,4,31,0x0000,TRUE
83,01:23.9,306.2,63.4,39.8,2288,4,31,0x0000,TRUE
84,01:24.0,305.6,63.3,39.7,2288,4,31,0x0000,TRUE
84,01:24.1,305.3,63.2,39.6,2288,0,30.9,0x0000,TRUE
84,01:24.3,304.7,63.1,39.5,2288,0,30.9,0x0000,TRUE
84,01:24.4,304.1,63.1,39.4,2288,0,30.9,0x0000,TRUE
84,01:24.5,303.8,63,39.3,2288,0,30.9,0x0000,TRUE
84,01:24.6,303.5,62.9,39.3,2288,5,31,0x0000,TRUE
84,01:24.8,303.2,62.8,39.2,2288,5,31,0x0000,TRUE
84,01:24.9,302.6,62.7,39.1,2288,5,31,0x0000,TRUE
85,01:25.0,302.3,62.6,39,2288,5,31,0x0000,TRUE
85,01:25.1,302.3,62.6,39,2288,4,30.9,0x0000,TRUE
85,01:25.3,302,62.5,38.9,2288,4,30.9,0x0000,TRUE
85,01:25.4,301.7,62.4,38.8,2288,4,30.9,0x0000,TRUE
85,01:25.5,301.4,62.3,38.8,2288,4,30.9,0x0000,TRUE
85,01:25.6,301.2,62.3,38.7,2288,4,30.9,0x0000,TRUE
85,01:25.8,301.2,62.2,38.6,2288,4,30.9,0x0000,TRUE
85,01:25.9,300.9,62.1,38.6,2288,4,30.9,0x0000,TRUE
86,01:26.0,300.9,62.1,38.5,2288,4,30.9,0x0000,TRUE
86,01:26.1,300.6,62,38.5,2288,0,30.9,0x0000,TRUE
86,01:26.3,300.3,62,38.4,2288,0,30.9,0x0000,TRUE
86,01:26.4,300.3,61.9,38.4,2288,0,30.9,0x0000,TRUE
86,01:26.5,300.3,61.8,38.3,2288,0,30.9,0x0000,TRUE
86,01:26.6,300.3,61.8,38.3,2288,0,30.9,0x0000,TRUE
86,01:26.8,300,61.7,38.2,2288,0,30.9,0x0000,TRUE
86,01:26.9,300,61.7,38.2,2288,0,30.9,0x0000,TRUE
87,01:27.0,300,61.6,38.1,2288,0,30.9,0x0000,TRUE
87,01:27.1,300,61.6,38.1,2288,5,30.9,0x0000,TRUE
87,01:27.3,299.7,61.5,38.1,2288,5,30.9,0x0000,TRUE
87,01:27.4,299.7,61.5,38,2288,5,30.9,0x0000,TRUE
87,01:27.5,299.7,61.4,38,2288,5,30.9,0x0000,TRUE
87,01:27.6,299.7,61.4,37.9,2288,0,30.8,0x0000,TRUE
87,01:27.7,299.7,61.3,37.9,2288,0,30.8,0x0000,TRUE
87,01:27.9,299.7,61.3,37.9,2288,0,30.8,0x0000,TRUE
88,01:28.0,299.7,61.3,37.8,2288,0,30.8,0x0000,TRUE
88,01:28.1,299.7,61.2,37.8,2288,5,30.8,0x0000,TRUE
88,01:28.3,300,61.2,37.8,2288,5,30.8,0x0000,TRUE
88,01:28.4,300,61.1,37.8,2288,5,30.8,0x0000,TRUE
88,01:28.5,300,61.1,37.7,2288,5,30.8,0x0000,TRUE
88,01:28.6,300,61,37.7,2288,4,31.1,0x0000,TRUE
88,01:28.8,300,61,37.7,2288,4,31.1,0x0000,TRUE
88,01:28.9,300,61,37.6,2288,4,31.1,0x0000,TRUE
89,01:29.0,300,60.9,37.6,2288,4,31.1,0x0000,TRUE
89,01:29.1,300,60.9,37.6,2288,5,30.9,0x0000,TRUE
89,01:29.2,300,60.9,37.6,2288,5,30.9,0x0000,TRUE
89,01:29.4,300,60.8,37.5,2288,5,30.9,0x0000,TRUE
89,01:29.5,300,60.8,37.5,2288,5,30.9,0x0000,TRUE
89,01:29.6,300,60.8,37.5,2288,4,30.8,0x0000,TRUE
89,01:29.8,300.3,60.7,37.4,2288,4,30.8,0x0000,TRUE
89,01:29.9,300.3,60.7,37.4,2288,4,30.8,0x0000,TRUE
90,01:30.0,300.3,60.7,37.4,2288,4,30.8,0x0000,TRUE
90,01:30.1,300.3,60.7,37.4,2288,4,30.9,0x0000,TRUE
90,01:30.2,300.3,60.6,37.4,2288,4,30.9,0x0000,TRUE
90,01:30.4,300.3,60.6,37.3,2288,4,30.9,0x0000,TRUE
90,01:30.5,300.6,60.6,37.3,2288,4,30.9,0x0000,TRUE
90,01:30.6,300.6,60.5,37.3,2288,4,31,0x0000,TRUE
90,01:30.8,300.6,60.5,37.3,2288,4,31,0x0000,TRUE
90,01:30.9,300.6,60.5,37.3,2288,4,31,0x0000,TRUE
91,01:31.0,300.6,60.5,37.3,2288,4,31,0x0000,TRUE
91,01:31.1,300.6,60.4,37.2,2288,4,30.9,0x0000,TRUE
